Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,temp_differential
902,4.2009472,14.52838261,2.169703537,76.16990242,78.11653602,1.9466335999999984
555,2.756869289,2.941944677,2.084822443,78.19382619,83.43602753,5.242201340000008
706,3.322614307,6.614217267,2.175400497,75.46537029,69.85725173,-5.608118559999994
634,4.144613565,8.879249763,1.954019758,74.04726973,80.93710058,6.88983085000001
665,3.02079774,7.931052314,2.793914967,76.94930205,76.39563489,-0.5536671600000034
913,2.577537492,5.168560934,2.085452844,83.06345494,86.05565543,2.992200490000002
1212,1.723152316,5.266437194,4.289763312,80.38230746,82.46203326,2.0797257999999914
1300,2.219350167,8.433284367,1.580678036,80.84323024,74.47340728,-6.369822959999993
621,3.251042298,5.331135919,2.615028287,78.18545527,71.33767298,-6.847782290000012
808,3.077382494,3.582213352,5.852736744,83.18482861,74.73223423,-8.452594379999994
1258,3.265262704,11.24739915,1.487560972,76.84218631,71.70502051,-5.137165800000005
1267,4.119742571,8.25954341,2.095620353,74.63663496,76.78191794,2.1452829800000046
868,2.525345854,4.285353424,1.596997059,76.14099032,82.91035392,6.7693636000000055
1024,2.194610985,4.866378095,0.512181545,77.7741808,83.93495969,6.160778890000003
1036,2.161426496,6.125224415,2.157850851,75.99625198,77.31864397,1.3223919899999999
656,4.151633853,6.293228799,3.17778139,75.57225753,68.31764688,-7.254610650000004
823,2.377631328,2.604273235,1.977949811,73.11317197,76.89877273,3.7856007600000083
524,1.441211642,6.817949603,1.786358359,77.26770634,73.97899838,-3.2887079600000106
699,2.106315488,2.486776497,1.097199752,86.78751464,90.5700987,3.782584060000005
981,3.23583633,7.45469799,4.277396669,73.29939233,80.96278367,7.66339133999999
833,3.758835012,6.281994196,1.660213894,76.56045064,70.93811193,-5.622338709999994
919,2.726379052,14.715238,2.298589045,75.61017532,87.73000415,12.119828830000003
801,3.707930935,8.233513626,2.483217051,75.77591076,81.36110316,5.585192399999997
696,4.103562666,6.618358058,1.740116221,77.58984302,67.57587529,-10.013967730000005
1266,5.377553778,5.537527641,1.02914323,77.85763617,85.88594308,8.028306909999998
1409,2.781201742,7.002047277,2.945532635,84.63672065,81.15976588,-3.476954770000006
758,2.386985356,4.015625941,3.853258983,78.0002614,87.26839062,9.268129220000006
1062,3.488973444,5.629841861,1.649213341,75.73916167,81.64297858,5.903816910000003
537,4.156876294,4.950165181,2.970651399,76.29358639,80.9823483,4.688761909999997
787,2.784999885,9.593899862,3.033272561,77.71683179,70.02199953,-7.694832259999998
902,5.436147799,7.024751841,5.609001102,81.08586581,70.68267455,-10.40319126
879,4.069468025,8.81104224,3.383222589,77.31808891,77.88894137,0.5708524599999976
523,5.020355062,5.812090046,3.037611913,80.07735077,80.96196447,0.8846137000000027
1118,2.828898336,9.016960732,2.368223015,77.51063924,81.01731441,3.506675169999994
789,5.695134281,7.39662959,4.34109313,75.61662981,72.94769342,-2.668936390000013
721,2.695378317,4.577268944,2.916739898,76.71364504,77.74256393,1.02891889
724,2.056726705,5.000296043,1.204344875,83.0651747,81.69177157,-1.3734031299999998
493,2.352637026,4.43939511,2.917978583,80.89862484,80.25216288,-0.6464619599999963
909,2.959261907,11.41890055,2.02546854,82.86727299,71.51373074,-11.353542250000004
836,5.258868973,4.225744669,2.703844579,74.97570796,72.69458514,-2.281122819999993
570,2.692027062,8.216080305,3.05655145,82.99695847,67.07467266,-15.922285809999991
1471,2.921665241,6.381885876,2.724894192,77.81897903,71.37136778,-6.447611249999994
729,3.93723201,14.9792274,1.328396889,76.0286034,85.46414083,9.43553743000001
599,2.003949152,5.552584115,2.427378851,77.25062714,68.1226017,-9.128025440000002
1141,5.407791746,11.24281896,2.753037765,75.43395975,74.40004988,-1.0339098700000022
1136,4.754655589,10.94144934,2.980493426,76.81571006,70.12053882,-6.695171240000008
833,4.035735607,8.444530391,3.931681072,78.06620822,75.19356469,-2.8726435299999906
677,2.508777116,7.950926505,1.715125384,84.15297643,82.73798198,-1.4149944499999947
925,1.98569659,3.340632589,1.907096214,86.33773673,78.69165767,-7.646079060000005
833,4.016626803,7.734459106,2.998541775,75.08136481,71.62296504,-3.4583997699999998
930,3.690079666,4.770946321,3.155294165,86.93174765,82.33074096,-4.6010066900000055
758,5.899065401,5.440652967,1.431871664,76.73308742,79.40629951,2.6732120899999927
1062,3.690162632,8.882507185,1.24206924,76.14832795,69.91345089,-6.234877060000002
552,3.470547288,6.79852184,1.660432485,86.33606508,84.86071982,-1.4753452599999974
2020,2.48341279,11.08509924,2.469866156,78.88616054,71.32929922,-7.55686132000001
1021,3.858195521,5.002131285,4.750640532,75.23870019,88.88173947,13.643039279999996
423,0.708185901,4.830761539,3.609172155,75.72489262,83.2461548,7.521262179999994
469,3.731757705,8.768095391,2.497010038,77.1783071,67.91280425,-9.265502850000004
771,3.406179926,5.95003054,1.142742205,77.01639822,69.42755097,-7.588847250000001
1172,4.999245745,8.116638001,2.438667933,77.10283142,70.09768939,-7.005142030000002
779,3.46447946,4.020912853,2.831014149,75.76688154,82.32032257,6.553441030000002
516,4.37331772,1.427812409,1.461577561,84.06752603,72.22145067,-11.84607536
383,3.458565868,8.061969245,3.26178897,76.26273574,83.01099114,6.748255400000005
512,3.489710092,4.105276645,3.715531635,76.75211259,71.9705054,-4.781607190000003
1087,4.583877097,7.38219431,3.129506752,75.9221608,85.1428114,9.220650599999999
570,5.054126484,7.137437262,2.397430544,75.75234578,67.2849751,-8.467370680000002
544,3.830605051,5.373992999,1.663871297,76.43676419,71.70766158,-4.729102609999998
830,4.196851494,8.162407278,1.777410244,84.98406177,80.22059294,-4.763468829999994
873,3.46886282,5.357634507,4.245988595,76.43257063,82.2001144,5.767543770000003
675,3.561178406,5.163843547,1.795378364,76.68168002,72.20459429,-4.477085729999999
734,2.790814499,4.777325422,2.880281296,77.02179571,79.54054455,2.5187488400000007
915,2.786875988,5.121341165,2.11922926,74.30867214,74.67680798,0.3681358400000079
727,2.777169668,6.423462791,1.944138968,76.05642361,72.92624898,-3.130174629999999
892,4.019692936,10.72003637,1.41693883,82.41109758,79.62976519,-2.781332390000003
1071,3.818850889,6.592040533,2.582870506,74.91354817,85.66796151,10.75441334
441,3.845311058,8.321887802,2.981388973,78.18950072,71.8014731,-6.388027620000003
562,3.486698542,10.50189797,1.399577801,78.13541685,86.51549366,8.380076810000006
650,5.842101745,16.24970946,1.307007512,74.32491766,68.44568062,-5.8792370399999925
1156,4.108144835,5.396624116,3.06941755,75.6653431,88.24018877,12.574845670000002
513,2.55854354,4.15166431,1.325600771,76.09007686,68.69676335,-7.393313509999999
689,3.229242714,7.031272009,2.048359271,84.39508625,78.73009536,-5.664990889999999
343,3.645697848,5.297467351,2.810773416,76.83974401,83.55073053,6.710986519999992
1379,2.829296791,6.676102852,1.442639525,74.88337384,65.61284718,-9.270526660000002
603,1.270661891,6.759154013,1.268518038,77.80194238,70.68431013,-7.11763225
592,2.468749592,5.696184545,2.091720826,77.66457712,86.35322142,8.688644299999993
894,2.884923452,5.53303057,1.333842754,73.9083266,65.76140349,-8.146923109999989
598,3.260286382,3.264906526,1.16332277,75.54267345,79.71972315,4.177049699999998
809,3.75567279,6.788085071,1.906858635,74.11973957,78.12836353,4.008623960000008
968,3.752912256,4.988215259,3.678730432,74.86616797,81.42745137,6.5612833999999935
775,2.594746118,7.77904045,1.857056044,75.04645877,69.93860079,-5.107857980000006
724,2.059781858,5.518458272,3.313381541,74.28229444,87.26105151,12.97875707
729,3.120852568,5.079787241,2.143268554,76.33628092,79.72664887,3.3903679500000123
755,3.411253719,10.09308534,5.300153065,76.90165635,82.65698725,5.755330900000004
1291,3.879801315,14.46430632,2.759591595,76.59521079,70.85604186,-5.739168929999991
648,3.754370896,5.900179036,4.363619797,76.15211837,69.40904722,-6.743071149999992
503,2.034704612,5.406173752,1.117871727,76.49127646,69.21164657,-7.279629889999995
1409,2.448422767,5.076747645,1.108731269,75.4988097,86.8697318,11.370922100000001
673,4.540598623,7.941643286,1.89673376,76.39082322,78.88452044,2.4936972200000014
647,2.663503039,2.818298246,1.803563842,75.74670525,78.7406319,2.9939266499999917
908,4.776496492,6.59741007,1.617758842,75.48507425,63.55244238,-11.932631869999994
659,3.58196466,4.822044563,2.174537883,76.3928606,73.33540249,-3.057458109999999
1047,2.527084372,4.302860877,5.14137279,77.9986243,77.2874898,-0.7111345
920,4.880477887,6.171200459,0.985889361,76.31629903,82.29857121,5.98227218000001
691,3.516633646,5.770754107,6.36711636,75.76575664,84.10242122,8.33666457999999
1478,2.505067796,2.39581248,2.713413544,76.62839539,74.58776577,-2.04062961999999
670,2.691219224,5.780184784,5.936339326,75.21578214,73.36942161,-1.8463605299999983
840,4.666518658,7.928491275,2.907396087,75.91259054,72.1346416,-3.7779489400000017
764,2.357019897,7.379463997,2.510326515,75.79956016,73.77871034,-2.020849819999995
664,1.92994956,7.032399341,1.504577842,76.11177432,80.51628516,4.40451084
530,2.721544553,6.591911473,1.568230811,76.71358737,85.37873618,8.665148810000005
458,3.364850162,4.773891212,1.889983366,77.98635738,76.45088159,-1.5354757900000067
1406,2.113268634,8.506846553,3.628339636,76.52944978,81.72657397,5.197124190000011
1272,2.067575575,0.786808407,0.833719725,78.6654769,78.03557468,-0.6299022200000053
577,3.669834931,3.357733219,1.79828591,76.49198239,84.91484293,8.422860540000002
589,4.623011607,1.457721985,2.777889516,77.1536113,83.16449125,6.010879950000003
778,2.147743725,6.750116533,2.744420103,87.54039109,72.17910043,-15.361290659999995
452,2.459926011,4.012940826,1.610199664,79.68799566,88.12250328,8.434507620000005
1033,4.015978599,4.044618546,1.368561782,78.41091049,69.72617742,-8.684733070000007
644,2.69613012,5.301801231,1.347740374,77.05838962,86.85436064,9.795971019999996
685,3.597667244,10.00737911,1.757174694,78.47622624,85.50853345,7.032307209999999
461,2.592478234,5.310509246,1.744771139,75.7707213,73.71450999,-2.056211310000009
453,2.243080106,5.85216023,2.755346152,77.17487119,86.16039817,8.985526979999989
814,3.305758926,4.990315631,1.577685154,75.49056901,86.17714233,10.686573319999994
539,2.072085362,5.273467148,6.408614237,75.10386944,77.60735829,2.5034888499999965
807,3.573537171,5.435716228,1.594370753,77.64000418,84.31061731,6.6706131299999925
792,1.885749282,4.479093828,2.980797228,74.94036524,72.07055572,-2.869809520000004
880,2.292284224,5.984737646,3.589773203,76.13848098,73.97092592,-2.167555059999998
939,2.479915674,6.279585086,2.25658941,77.9801312,89.78804956,11.807918360000002
1348,2.28424183,6.47128685,1.29681513,75.18754369,81.30054697,6.113003280000001
1177,3.14225661,4.029034033,2.221362721,81.79432664,73.41035115,-8.383975489999997
1126,3.906482246,4.87363844,2.009951366,77.41679059,78.30653346,0.8897428699999921
882,2.57371904,6.066063039,2.758939569,85.91278296,84.38265726,-1.5301256999999993
663,5.478452182,7.052038377,1.227311003,75.43200268,75.04337812,-0.3886245599999967
771,3.615147869,8.280813141,2.025358764,76.93588112,85.01133591,8.075454789999995
1086,1.957800393,10.36117324,2.93531268,84.8600325,82.49663647,-2.363396030000004
854,2.29866197,9.093801912,1.371096765,77.9286187,86.14035815,8.211739449999996
428,4.817374978,7.381478075,3.067388548,74.59811182,68.05127658,-6.546835239999993
1484,3.274450433,6.096013615,2.628383995,75.64376239,82.57189682,6.92813443
521,3.937582513,6.008643896,2.684035548,85.48765309,71.78779363,-13.699859459999999
1245,3.997609193,5.160321334,2.024324151,85.60154464,75.89127807,-9.710266570000002
721,4.333740562,4.116938813,3.924033797,74.72723867,66.83904245,-7.888196220000012
428,2.630313601,14.17804375,2.88409458,82.30823877,76.84327691,-5.4649618600000025
757,4.887911861,4.605421598,2.74813054,77.92409254,70.51019095,-7.413901590000009
532,2.584221496,6.978570048,2.516974608,81.48416612,67.73312968,-13.751036439999993
759,4.458605189,16.74387041,1.153165272,76.81950549,72.77172263,-4.047782859999998
595,2.409280508,7.248602186,1.889515423,85.3697814,74.80152847,-10.56825293
860,4.98745696,10.90178627,2.75057486,76.95036369,74.72376704,-2.2265966500000047
1168,2.671261342,8.066906803,0.27211253,76.96814311,85.47039534,8.502252229999996
937,1.985188824,5.482787259,2.184039856,76.09345229,75.36743559,-0.7260167000000024
802,2.6413397,5.916244687,2.641134875,85.36961212,85.10981235,-0.25979977000000076
723,2.359133956,10.50397534,2.719321943,76.05518118,74.4970153,-1.5581658800000042
668,3.613017572,3.627399545,1.176296124,76.09921467,81.679781,5.580566330000011
743,2.819474484,4.41827842,0.940374545,75.99359541,77.02275201,1.0291566000000074
842,4.385639214,9.070833333,1.537679365,75.94378817,84.02292994,8.079141769999993
712,3.314215639,5.445329528,1.512054488,77.19618482,77.74667212,0.5504873000000003
672,3.910785642,3.365309743,2.734904635,78.01340968,82.05037362,4.036963940000007
580,2.230721753,5.731391009,2.569654357,77.12967125,74.39580689,-2.7338643599999983
1057,3.042302104,7.142803344,1.149575665,80.91900111,86.93980961,6.020808500000001
945,2.973972376,13.66311222,3.078092548,76.93988426,68.56274274,-8.377141519999995
619,3.862519084,4.373864709,3.863971237,82.47865034,85.29220486,2.8135545199999967
725,3.088663249,3.711530183,2.045371664,74.84589823,79.85462619,5.008727960000002
860,2.991972657,10.91516437,2.094811234,85.16684155,76.67089992,-8.495941630000004
665,1.924127521,4.923510326,1.466577841,76.73260551,71.23254981,-5.500055700000004
676,3.008241938,6.29967007,2.766591154,82.42838568,77.21158041,-5.216805270000009
898,2.174168586,4.549271629,2.925932025,75.81819477,70.41207192,-5.406122850000003
797,2.504279702,6.745274716,1.35598961,76.18601425,77.67260746,1.4865932099999952
490,4.219244578,4.487079873,1.339601121,76.39964899,78.00867346,1.6090244699999943
909,3.800915439,4.6315918,2.244192902,85.02783507,65.76841268,-19.259422389999997
621,2.850912851,2.798683001,0.824407266,74.72327533,91.72361886,17.000343529999995
684,4.013145777,11.78362135,3.111940214,75.57122784,68.93774752,-6.633480320000004
787,4.371238398,6.57242346,2.202876422,76.77477459,69.36010413,-7.414670460000011
603,2.713783982,7.446803583,1.289907451,76.63956492,81.43822662,4.798661699999997
609,4.596759813,4.561592658,3.031919221,75.56711628,77.83952346,2.272407180000002
765,5.274040016,6.888305968,1.641160029,81.96028061,73.69027242,-8.270008189999999
787,2.822036099,4.96186087,2.830451019,78.41628821,82.96400851,4.547720299999995
1560,4.659684301,7.982802536,3.358205382,77.00746317,92.37960369,15.372140520000002
509,4.874965565,3.476695234,5.347117499,75.00577861,72.08644645,-2.919332159999996
730,2.455748309,5.740273278,3.158703074,76.40207062,72.32622764,-4.0758429800000044
641,2.487186393,7.21138802,1.745439259,75.47716979,72.832672,-2.6444977900000026
798,5.581680118,9.217782312,2.240320148,74.89947838,72.2755143,-2.6239640800000075
499,2.415894198,9.582071205,2.621329632,73.75762277,81.91446352,8.15684075
690,3.399079825,7.637934154,2.370713117,76.38392716,84.2055828,7.821655640000003
1134,2.789207278,6.125871389,0.06467347,77.98098705,77.1642189,-0.8167681500000015
744,4.685843849,6.557033812,1.19574033,74.89401588,93.92706106,19.033045180000002
448,2.568990889,8.693489055,1.099975369,74.82687705,85.29592491,10.469047860000003
507,2.87798389,4.428623075,1.622487305,77.37200559,81.71202425,4.340018659999998
1274,2.6487553,15.86377137,3.322321165,81.9442587,67.35542379,-14.588834910000003
476,2.48398025,3.70259039,2.095020501,78.44421161,78.34058554,-0.10362606999999002
691,4.375961989,4.628115632,1.498219832,78.59582366,80.28480101,1.6889773500000018
474,5.258175766,12.29270989,1.703907773,73.76991698,82.34877311,8.578856129999991
486,4.243316955,4.352166857,1.7069838,83.55264719,83.03618341,-0.5164637799999952
489,2.651246858,8.38227254,2.55795256,76.00619296,71.69387831,-4.312314650000005
429,2.304550199,6.122140977,3.992141607,77.15459668,72.72606531,-4.428531370000002
455,5.236365686,8.199034085,3.289016093,75.55555942,92.48471227,16.92915285000001
1652,3.276245008,8.090186544,2.27821856,76.6395449,89.76042579,13.120880889999995
374,2.658585958,4.47246431,1.460396514,78.34133603,70.27558923,-8.0657468
717,4.934471366,5.910941935,2.474044027,75.82993307,74.52300573,-1.3069273400000014
723,2.543279941,7.627576826,2.655264667,80.86342323,81.56291989,0.6994966600000083
758,2.03965649,7.394543911,0.186169629,82.76144547,76.01195279,-6.749492680000003
673,2.088715547,5.220011055,3.092647713,77.52158963,74.5977148,-2.9238748299999884
577,2.133198627,3.493785105,2.135264899,85.17904032,71.82469621,-13.35434411
766,4.096619919,3.623880459,2.713354707,75.57141527,71.60814206,-3.963273209999997
806,2.314460244,7.07171881,2.010839545,75.71840771,77.19573638,1.4773286700000057
861,4.247405459,4.386303283,2.33700575,85.90311555,82.91363435,-2.9894812
423,2.557825141,7.252297798,1.771907694,76.47844892,86.26879307,9.790344149999996
973,2.157145488,11.99406058,2.616561092,76.64343078,78.45431083,1.8108800499999944
606,3.125228228,3.704493432,2.579542494,76.0140955,78.10680476,2.0927092600000066
717,3.071854649,6.452023868,6.047937927,84.99634415,82.97366606,-2.0226780899999994
737,2.000300763,5.817399006,2.469296076,75.99815774,82.76655512,6.76839738000001
788,3.838054229,4.740401871,1.05370655,76.18223252,78.30130434,2.119071820000002
403,3.535621721,1.126809953,2.775530767,77.23479668,76.86974735,-0.36504933000000506
843,1.922380275,6.40403476,2.769301996,76.24773533,74.45544723,-1.7922880999999933
940,3.052892053,4.581922246,2.428639313,74.61332744,79.15667598,4.543348539999997
858,2.740992298,12.21937836,1.114087748,80.60320127,85.45312207,4.849920800000007
558,3.021125197,8.004442372,3.49171601,74.1671063,76.51565313,2.3485468300000036
677,4.332277203,5.295160707,1.647235951,76.45217381,78.31758013,1.865406319999991
975,4.326316321,6.302164372,2.074008972,81.0378965,80.26934638,-0.7685501200000004
923,3.302557668,5.47721951,0.149272632,77.37161949,85.0135713,7.641951809999995
472,1.999791142,13.39081259,0.992580898,83.1723104,80.52406893,-2.648241470000002
631,2.704263912,7.522632014,2.47275307,79.98622082,72.14596279,-7.840258030000001
592,2.859479043,1.45282542,2.408825717,77.96289888,81.58815929,3.6252604099999957
699,2.556968847,4.735093915,1.060604005,75.0876214,84.82394461,9.736323209999995
697,1.901855721,5.619076845,0.718926178,75.77368402,68.15735024,-7.616333780000005
936,3.364813897,6.182247945,4.417287961,75.49151562,82.58005316,7.088537540000004
703,4.896007373,4.78800067,1.472804425,77.11900019,73.14065413,-3.9783460599999927
774,3.177804325,5.638249333,2.048097104,74.41908413,74.55872131,0.13963717999999403
696,1.821536839,6.976635097,2.645536607,77.59272421,83.36132238,5.768598170000004
626,3.258302417,12.66721433,4.928157344,74.27455486,84.8346817,10.56012684000001
466,1.907980151,2.844804953,2.095718862,75.87953202,82.49901803,6.619486010000003
1274,3.753181293,4.44407536,3.138580334,77.6961613,71.54996505,-6.146196250000003
570,2.437633901,7.519170734,1.779570142,75.59293132,66.05515292,-9.537778400000008
1382,4.711898262,6.113931025,1.890274193,77.1032858,77.40142074,0.2981349400000113
623,0.756263871,7.870837554,3.736660293,78.27571477,80.07990204,1.80418727
1383,2.675943975,3.607179217,1.773279477,76.71751805,69.12167743,-7.59584061999999
801,4.659347484,4.329364364,3.045568282,75.93147772,74.03943042,-1.8920473000000015
403,3.694373921,4.243660561,1.509519426,75.48157289,76.9705442,1.4889713100000108
660,2.434678548,3.532638639,1.394661574,77.60315169,84.56552221,6.962370519999993
1302,1.946854196,4.365183475,5.583561657,77.50544195,80.55022642,3.044784469999996
1272,4.05564532,8.197579222,3.370286398,77.59178852,78.80751975,1.215731230000003
877,2.031846174,4.135845445,2.454266703,76.25938164,75.97244113,-0.28694050999999376
720,2.702613492,4.806185769,2.530527726,76.40080478,77.70166468,1.3008598999999919
565,3.317115054,6.244296359,2.060015112,82.31217437,68.12675716,-14.185417209999997
865,5.520717721,11.64551705,3.516602835,75.1014561,76.41006678,1.308610680000001
846,2.552779804,6.812005703,1.830777745,80.14868948,74.92290652,-5.225782960000004
1405,5.336767147,1.358919599,2.593690899,75.62830682,82.16029105,6.531984229999992
1437,1.86840142,3.849838198,3.773852027,77.53487208,79.7580602,2.223188120000003
1314,2.821013376,4.854730587,1.611060325,76.54957617,78.57338903,2.0238128600000067
606,2.828192336,11.62981815,3.505674715,76.92139068,65.24827987,-11.673110809999997
1115,4.106250748,4.935860262,1.202714596,76.84307422,76.75855764,-0.08451657999999895
756,2.128777507,6.829512488,1.72699971,77.77819836,79.49552335,1.7173249899999945
954,3.41727755,5.329938308,3.260384741,75.76474376,81.25049109,5.485747329999995
731,3.437051509,4.543386873,2.777227679,78.75660065,76.80642708,-1.9501735699999898
642,4.485532059,9.837701654,3.243011636,76.49378323,69.87860023,-6.615183000000002
737,3.443179606,4.417633229,0.889076792,76.61044557,74.42600327,-2.1844423000000006
548,4.840758756,6.119180813,3.180815928,76.49300948,66.14328055,-10.349728929999998
833,2.953535029,4.883056287,1.654894509,76.04797237,72.08209124,-3.9658811299999996
507,2.586414993,0.449208566,2.741504657,75.96899292,76.2575023,0.2885093799999936
943,3.317254432,6.359054848,2.36687205,77.35721569,77.72335236,0.36613667000000305
611,4.91036686,5.185477514,1.900695442,76.14948439,75.62676809,-0.522716299999999
772,3.530626052,12.20688771,1.552631192,75.15638065,72.19936321,-2.9570174400000013
583,5.373756218,3.854536932,2.570353037,76.52839731,83.33348904,6.805091730000001
521,2.826811289,7.056943341,2.418158245,75.58506168,80.33262745,4.7475657700000085
693,5.05222594,5.793151598,5.394945471,76.88139578,81.9935668,5.112171019999991
939,2.923258028,1.044157014,2.24711745,75.62078064,86.3092384,10.688457759999991
780,2.217646135,5.776046221,1.761794713,83.74644692,89.33933613,5.59288921000001
